date,time,longitude,latitude,attack_type,location_description,nearest_country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source
13-02-2013,NA,103.6033,1.1067,Boarded,"Nipah Anchorage, Singapore Straits",IDN,IDN,20.39817372,103.4314071,1.042710679,NA,Forward Fortune,NA,Anchored,mappingpiracy
14-02-2013,NA,106.8637,20.6208,Boarded,"Haiphong Anchorage, Vietnam",VNM,VNM,8.703097653,106.8059188,20.67755768,NA,Selma,NA,Anchored,mappingpiracy
14-02-2013,NA,76.1333,9.9,Boarded,"Cochin Anchorage, India",IND,IND,12.46230431,76.24675541,9.893744208,NA,Atlantic Latvia,NA,Anchored,mappingpiracy
15-02-2013,NA,91.7,22.25,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,7.47412582,91.77165775,22.26032136,NA,Kiran America,NA,Anchored,mappingpiracy
17-02-2013,NA,3.3833,6.45,Boarded,"Berth No. 2, Apapa, Lagos, Nigeria",NGA,NGA,0.631985372,3.384938998,6.444525458,NA,African Joy,NA,Berthed,mappingpiracy
17-02-2013,NA,5.3467,3.9567,Boarded,"Around 55NM WSW of Brass, Nigeria",NGA,NGA,73.40160551,5.782399936,4.455959377,NA,Armada Tuah 101,NA,Steaming,mappingpiracy
18-02-2013,NA,91.7667,22.185,Boarded,"Chittagong Anchorage 'C', Bangladesh",BGD,BGD,4.802761977,91.81299889,22.18032461,NA,Jasmine Express,NA,Anchored,mappingpiracy
18-02-2013,NA,106.315,0.1483,Boarded,"52NM West of Pulau Penjantan, Indonesia",IDN,IDN,152.6908425,105.0114852,-0.281508071,NA,APL Bahrain,NA,Steaming,mappingpiracy
18-02-2013,NA,101.45,1.705,Boarded,"Dumai Inner Anchorage, Indonesia",IDN,IDN,2.601557375,101.4270126,1.709295966,NA,Star Osprey,NA,Anchored,mappingpiracy
18-02-2013,NA,52.2867,7.24,Attempted,"Around 150NM ESE of Eyl, Somalia",SOM,SOM,259.5947964,50.30347741,8.504584052,NA,Alba Star,NA,Steaming,mappingpiracy
20-02-2013,NA,112.6667,-7.15,Boarded,"Gresik Area, Surabaya, Indonesia",IDN,IDN,1.008169126,112.6746525,-7.154473566,NA,CS Solaris,NA,Steaming,mappingpiracy
20-02-2013,NA,116.9417,-1.3883,Boarded,"Balikpapan Anchorage, Indonesia",IDN,IDN,16.50304958,116.9576929,-1.239922784,NA,Eships Prelude,NA,Anchored,mappingpiracy
20-02-2013,NA,104.5833,-5.5667,Boarded,"Teluk Semangka Anchorage, Indonesia",IDN,IDN,5.601274395,104.5332137,-5.559828383,NA,Red Rum,NA,Anchored,mappingpiracy
22-02-2013,NA,6.95,3.85,Attempted,"Around 31NM SSW of Brass, Nigeria",NGA,NGA,56.18477751,6.845957879,4.347235419,NA,Kota Bahagia,NA,Steaming,mappingpiracy
24-02-2013,NA,-75.5193,10.3022,Boarded,"Cartagena ' A' Anchorage, Colombia",COL,COL,1.191941968,-75.52725176,10.30955638,NA,Fortunato,NA,Anchored,mappingpiracy
27-02-2013,NA,-81.3133,-4.5733,Attempted,"Talara Anchorage, Peru",PER,PER,2.637743774,-81.30793209,-4.550062758,NA,Overseas Ambermar,NA,Anchored,mappingpiracy
27-02-2013,NA,101.4852,1.7032,Boarded,"Dumai Quarantine Anchorage, Indonesia",IDN,IDN,2.899395556,101.4944768,1.678697007,NA,Stolt Rindo,NA,Anchored,mappingpiracy
04-03-2013,NA,114.4425,-3.556,Boarded,"Taboneo Acnhorage, Indonesia",IDN,IDN,6.413417047,114.451508,-3.498711847,NA,Castlegate,NA,Anchored,mappingpiracy
04-03-2013,NA,49.8617,14.29,Attempted,"Around 40NM SE of Mukalla City, Yemen, Gulf of Aden",YEM,YEM,55.9782554,49.7985946,14.79218171,NA,Al Buhaira,NA,Steaming,mappingpiracy
04-03-2013,NA,5.35,3.955,Boarded,"Around 57NM WSW of Brass, Nigeria",NGA,NGA,73.30267882,5.782399936,4.455959377,NA,Name Withheld,NA,Berthed,mappingpiracy
12-03-2013,NA,98.7467,3.94,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,8.276380247,98.6766198,3.914546933,NA,Princes Park,NA,Anchored,mappingpiracy
14-03-2013,NA,116.6517,-1.67,Boarded,"Adang Bay Anchorage, Indonesia",IDN,IDN,12.63724218,116.557465,-1.606215102,NA,Kilian S,NA,Anchored,mappingpiracy
14-03-2013,NA,50.8,13.65,Attempted,Gulf of Aden,YEM,YEM,148.0396569,50.17953535,14.84332917,NA,Orange Stars,NA,Steaming,mappingpiracy
16-03-2013,NA,-74.2667,11.1333,Boarded,"Puerto Prodeco Anchorage, Colombia",COL,COL,3.398466148,-74.23570716,11.1359724,NA,Caroline Oldendorff,NA,Anchored,mappingpiracy
21-03-2013,NA,112.6567,-7.0883,Boarded,"Gresik Inner Anchorage, Indonesia",IDN,IDN,3.712309818,112.6337997,-7.063734633,NA,Global Andes,NA,Anchored,mappingpiracy
22-03-2013,NA,91.7333,22.25,Boarded,"Chittagong Anchorage ' A', Bangladesh",BGD,BGD,4.115657478,91.77165775,22.26032136,NA,Nord Optimiser,NA,Anchored,mappingpiracy
23-03-2013,NA,101.4667,1.7,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,3.886073783,101.4944768,1.678697007,NA,Princes Park,NA,Anchored,mappingpiracy
24-03-2013,NA,39.2967,-6.8417,Boarded,"Berth No. 11, Dar Es Salaam Port, Tanzania",TZA,TZA,0.945786164,39.30046634,-6.849379165,NA,JPO Sagittarius,NA,Berthed,mappingpiracy
24-03-2013,NA,106.9,-5.9833,Boarded,"Tanjung Priok Anchorage, Indonesia",IDN,IDN,11.19009361,106.9990341,-6.003513279,NA,Cape Norviega,NA,Anchored,mappingpiracy
24-03-2013,NA,-4,5.2932,Boarded,"Abidjan Anchorage, Ivory Coast",CIV,CIV,1.264980512,-3.999623176,5.30463288,NA,Ocean Charger,NA,Berthed,mappingpiracy
25-03-2013,NA,101.45,1.7,Boarded,"Dumai Inner Anchorage, Indonesia",IDN,IDN,2.756637949,101.4270126,1.709295966,NA,Pandurata,NA,Anchored,mappingpiracy
26-03-2013,NA,114.4343,-3.0742,Boarded,"Taboneo Acnhorage, Indonesia",IDN,IDN,17.03893994,114.3647567,-3.211521092,NA,Mosor,NA,Anchored,mappingpiracy
26-03-2013,NA,32.3017,31.24,Boarded,"Port Said, West Terminal, Egypt",EGY,EGY,1.550515605,32.28980554,31.23045482,NA,Christy,NA,Berthed,mappingpiracy
27-03-2013,NA,98.7833,3.9333,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,11.23243576,98.7002688,3.875304345,NA,Siberian Express,NA,Anchored,mappingpiracy
28-03-2013,NA,51.3,11.8667,Hijacked,"11NM WNW of Raas Caseyr, Somalia",SOM,SOM,3.800215718,51.29269816,11.83310791,NA,Saad I,NA,Steaming,mappingpiracy
28-03-2013,NA,117.25,-1.1333,Boarded,"Muara Jawa Anchorage, Smarinda, Indonesia",IDN,IDN,19.30805712,117.1639104,-0.981703383,NA,Theometor,NA,Anchored,mappingpiracy
29-03-2013,NA,117.2667,-1.1833,Boarded,"Samarinda Anchorage, Indonesia",IDN,IDN,23.43385543,117.0651962,-1.121840102,NA,Dietrich Oldendorff,NA,Anchored,mappingpiracy
30-03-2013,NA,6.6833,3.955,Attempted,"Around 52NM SSW of Port Harcourt, Nigeria",NGA,NGA,41.81255003,6.677500847,4.333075262,NA,Sea Hermes,NA,Steaming,mappingpiracy
01-04-2013,NA,91.7333,22.2667,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,4.016144379,91.77165775,22.26032136,NA,Crane,NA,Anchored,mappingpiracy
02-04-2013,NA,44.025,0.8783,Attempted,"Around 13NM South of Baraawe, Somalia",SOM,SOM,17.81129207,43.9326278,1.009833075,NA,Alpha Kirawira,NA,Steaming,mappingpiracy
03-04-2013,NA,101.4167,1.7,Attempted,"Dumai Anchorage, Indonesia",IDN,IDN,1.540554453,101.4270126,1.709295966,NA,Iver Exact,NA,Anchored,mappingpiracy
03-04-2013,NA,116.65,-1.7167,Boarded,"Adang Bay Anchorage, Indonesia",IDN,IDN,15.97727272,116.557465,-1.606215102,NA,Sher-E-Punjab,NA,Anchored,mappingpiracy
04-04-2013,NA,101.49,1.7017,Boarded,"Dumai Inner Anchorage, Indonesia",IDN,IDN,2.591880361,101.4944768,1.678697007,NA,Garden City River,NA,Anchored,mappingpiracy
05-04-2013,NA,83.4,17.65,Attempted,"Visakhapatnam Anchorage, India",IND,IND,9.719041601,83.34131921,17.71743399,NA,New Century,NA,Anchored,mappingpiracy
06-04-2013,NA,98.735,3.9483,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,7.481221449,98.6766198,3.914546933,NA,Maersk Bering,NA,Anchored,mappingpiracy
09-04-2013,NA,107.0167,10.5667,Boarded,"Ho Chi Minh City Port, Vietnam",VNM,VNM,0.721780757,107.0114038,10.56281159,NA,Westgate,NA,Berthed,mappingpiracy
11-04-2013,NA,-13.1833,8.5,Boarded,"Freetown Inner Roads, Sierra Leone",SLE,SLE,1.72147372,-13.19298255,8.487779039,NA,RMS Baerl,NA,Anchored,mappingpiracy
13-04-2013,NA,-81.3183,-4.5733,Boarded,"Talara Anchorage, Peru",PER,PER,2.815414552,-81.30793209,-4.550062758,NA,Unique Guardian,NA,Anchored,mappingpiracy
13-04-2013,NA,112.6583,-7.0933,Boarded,"Surabaya Port, Indonesia",IDN,IDN,4.244646775,112.6337997,-7.063734633,NA,Densa Jaguar,NA,Berthed,mappingpiracy
15-04-2013,NA,-79.9,-2.2667,Boarded,"Guayaquil, Ecuador",ECU,ECU,3.859221743,-79.86530514,-2.266778253,NA,Maersk Nienburg,NA,Steaming,mappingpiracy
16-04-2013,NA,-75.55,10.3667,Boarded,"Cartagena Inner Anchorage, Colombia",COL,COL,0.657101599,-75.5559043,10.36775767,NA,Shamrock,NA,Anchored,mappingpiracy
16-04-2013,NA,6.7667,1.8,Attempted,"Around 174NM South of Port Harcourt, Nigeria",STP,STP,65.95369672,7.330088738,1.614650783,NA,Cap Theodora,NA,Steaming,mappingpiracy
17-04-2013,NA,107.3432,21.0167,Boarded,"Campha Outer Anchorage, Vietnam",VNM,VNM,0.883881162,107.3477482,21.00995515,NA,IVS Magpie,NA,Anchored,mappingpiracy
18-04-2013,NA,11.8117,-4.7467,Attempted,"Pointe Noire Anchorage, The Congo",COG,COG,3.151887195,11.82406903,-4.772359805,NA,Corinth,NA,Anchored,mappingpiracy
19-04-2013,NA,101.5,1.6833,Boarded,"Dumai Anchorage, Indonesia",IDN,IDN,0.797977491,101.4944768,1.678697007,NA,Singapore River,NA,Anchored,mappingpiracy
22-04-2013,NA,6.8333,2.5167,Boarded,"Around 133NM South of Port Harcourt, Nigeria",STP,STP,109.9073721,7.385264519,1.692328192,NA,Hansa Marburg,NA,Steaming,mappingpiracy
23-04-2013,NA,104.7833,1.3167,Boarded,"Around 15NM NE of Bintan Island, Indonesia",IDN,IDN,24.33463303,104.5869247,1.219916083,NA,AD Phoenix,NA,Steaming,mappingpiracy
24-04-2013,NA,5.6667,3.85,Attempted,"Around 40NM SW of Brass, Nigeria",NGA,NGA,61.98735744,5.946299675,4.335191148,NA,Bosun,NA,Steaming,mappingpiracy
24-04-2013,NA,104.8333,1.2833,Boarded,"Around 16NM NE of Bintan Island, Indonesia",IDN,IDN,28.11153592,104.7985946,1.03148021,NA,Nadiya Melisende,NA,Steaming,mappingpiracy
24-04-2013,NA,105.3833,1.6,Boarded,South China Sea,IDN,IDN,88.01797817,104.8435165,1.018215236,NA,Hub 21,NA,Steaming,mappingpiracy
25-04-2013,NA,5.5,4.1667,Boarded,"Around 45NM WSW of Brass, Nigeria",NGA,NGA,44.75750323,5.749766472,4.48444245,NA,City of Xiamen,NA,Steaming,mappingpiracy
26-04-2013,NA,5.95,3.8,Attempted,"Around 83NM WSW of Brass, Nigeria",NGA,NGA,55.25289922,6.112803582,4.272162177,NA,City of Guangzhou,NA,Steaming,mappingpiracy
27-04-2013,NA,98.6767,3.7767,Boarded,"Berth Ocean Quay 106, Belawan Port, Indonesia",IDN,IDN,4.812898598,98.71062259,3.803778387,NA,Fairchem Maverick,NA,Berthed,mappingpiracy
29-04-2013,NA,104.0333,1.2333,Boarded,Singapore Straits,IDN,IDN,5.027765853,104.0309351,1.187892971,NA,Crest Gold I and Crest 2821,NA,Steaming,mappingpiracy
30-04-2013,NA,98.7,3.7833,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,2.553450626,98.71062259,3.803778387,NA,Kohinoor,NA,Berthed,mappingpiracy
04-05-2013,NA,6.915,4.0383,Attempted,"Around 28NM SW of Bonny, Nigeria",NGA,NGA,35.01155294,6.845957879,4.347235419,NA,CMA CGM Africa Four,NA,Steaming,mappingpiracy
04-05-2013,NA,6.6867,3.825,Attempted,"33NM SW of Bonny River Fairway, Nigeria",NGA,NGA,56.19219726,6.677500847,4.333075262,NA,Frio Athens,NA,Steaming,mappingpiracy
05-05-2013,NA,-80.0683,-2.4767,Attempted,"Around 18NM SSW of Guayaquil, Ecuador",ECU,ECU,2.270815575,-80.07603919,-2.457696222,NA,Cap Portland,NA,Steaming,mappingpiracy
05-05-2013,NA,1.3367,5.695,Attempted,"Around 27NM SSE off Lome, Togo",GHA,TGO,41.04532549,0.995290561,5.839341539,NA,Seapride,NA,Steaming,mappingpiracy
05-05-2013,NA,1.3367,5.695,Boarded,"Around 27NM SSE of Lome, Togo",GHA,TGO,41.04532549,0.995290561,5.839341539,NA,Madonna I,NA,Steaming,mappingpiracy
07-05-2013,NA,99.2682,4.9173,Hijacked,Malacca Straits,MYS,MYS,108.5007795,100.1800236,5.27334219,NA,PKFB (U2) 1532,NA,Steaming,mappingpiracy
07-05-2013,NA,8.345,4.7217,Attempted,"Calabar River, Nigeria",NGA,NGA,1.467696386,8.332367384,4.717759507,NA,Centenario Blu,NA,Steaming,mappingpiracy
09-05-2013,NA,1.25,6.0667,Attempted,"Lome Anchorage, Togo",GHA,TGO,6.84674404,1.199554884,6.102525132,NA,Cap Lara,NA,Anchored,mappingpiracy
12-05-2013,NA,114.45,-3.6833,Boarded,"Taboneo Acnhorage, Indonesia",IDN,IDN,16.39862164,114.5368758,-3.563409113,NA,Sam Hawk,NA,Anchored,mappingpiracy
12-05-2013,NA,-77.1833,3.8,Boarded,"Buenaventura Inner Anchorage, Colombia",COL,COL,3.534937762,-77.15147864,3.800441799,NA,Nord Mumbai,NA,Anchored,mappingpiracy
15-05-2013,NA,103.8,3.2833,Boarded,"Around 31NM NW of Pulau Tioman, Malaysia",MYS,MYS,39.22447087,103.4560653,3.203762111,NA,TCL 4401 and Crest 289,NA,Anchored,mappingpiracy
17-05-2013,NA,1.295,6.0517,Attempted,"Lome Anchorage, Togo",TGO,TGO,9.452714638,1.271006707,6.133734442,NA,Mariella Bottiglieri,NA,Anchored,mappingpiracy
18-05-2013,NA,29.8267,31.1667,Boarded,"Alexandria Waiting Anchorage, Egypt",EGY,EGY,1.785357471,29.83838952,31.15412018,NA,Gandhi,NA,Anchored,mappingpiracy
19-05-2013,NA,44.3333,12.2,Attempted,Gulf of Aden,YEM,YEM,48.79514366,44.28956139,12.63898347,NA,SE Pelagica,NA,Steaming,mappingpiracy
21-05-2013,NA,-77.1167,3.8333,Attempted,"Buenaventura Inner Anchorage, Colombia",COL,COL,0.540996526,-77.11188717,3.834051825,NA,Fiesta,NA,Anchored,mappingpiracy
21-05-2013,NA,33.55,29.8333,Boarded,"Suez E16 Anchorage, Egypt",EGY,EGY,83.7594287,32.69312585,29.72284577,NA,APL Le Havre,NA,Anchored,mappingpiracy
23-05-2013,NA,91.8,22.2667,Boarded,"Chittagong Port, Banglaesh",BGD,BGD,1.38453437,91.80453535,22.27846914,NA,Golden Adventure,NA,Berthed,mappingpiracy
23-05-2013,NA,29.7,31.2,Boarded,"Alexandria Waiting Anchorage, Egypt",EGY,EGY,9.679531912,29.78150475,31.14793529,NA,B Elephant,NA,Anchored,mappingpiracy
24-05-2013,NA,105.95,-5.9833,Boarded,"Cigading Anchorage, Indonesia",IDN,IDN,1.874198459,105.9570419,-5.998711847,NA,Anna-Barbara,NA,Anchored,mappingpiracy
24-05-2013,NA,-81.3,-4.5667,Boarded,"Talara Anchorage, Peru",PER,PER,2.039494171,-81.30793209,-4.550062758,NA,Ardmore Capella,NA,Anchored,mappingpiracy
24-05-2013,NA,5.4667,3.875,Boarded,"Around50NM WSW of Brass, Nigeria",NGA,NGA,72.03847711,5.867523634,4.387274481,NA,Matrix I,NA,Steaming,mappingpiracy
27-05-2013,NA,29.7767,31.2117,Boarded,"El Dekheila Anchorage, Alexandria port, Egypt",EGY,EGY,7.08457724,29.78150475,31.14793529,NA,Global F,NA,Anchored,mappingpiracy
27-05-2013,NA,-81,-2.3667,Boarded,"Estero Salado, Guayaquil, Ecuador",ECU,ECU,10.79141343,-80.92121334,-2.309747003,NA,Rio Eider,NA,Steaming,mappingpiracy
01-06-2013,NA,34.8265,-19.8265,Boarded,"Beira Port, Mozambique",MOZ,MOZ,0.725693265,34.83277429,-19.82927825,NA,Eships Liwa,NA,Berthed,mappingpiracy
03-06-2013,NA,98.7822,3.9245,Attempted,"Belawan Anchorage, Indonesia",IDN,IDN,10.60169303,98.7002688,3.875304345,NA,Atlantic Canyon,NA,Anchored,mappingpiracy
03-06-2013,NA,8.33,4.7,Attempted,"Calabar River, Nigeria",NGA,NGA,1.276275252,8.328949415,4.711493231,NA,Bluegreen Tigre,NA,Steaming,mappingpiracy
03-06-2013,NA,117.265,-1.1783,Boarded,"Muara Jawa Anchorage, Smarinda, Indonesia",IDN,IDN,23.09733377,117.0651962,-1.121840102,NA,Spar Libra,NA,Anchored,mappingpiracy
04-06-2013,NA,7.7617,4.2483,Boarded,"Usari Field, Nigeria",NGA,NGA,27.89783847,7.735524936,4.499212958,NA,Bourbon Arethouse,NA,Steaming,mappingpiracy
05-06-2013,NA,49.25,11.6,Hijacked,"Around 20NM North of Bosasso, Gulf of Aden",SOM,SOM,28.75660585,49.30347741,11.34544505,NA,Shahe Faize Noori,NA,Steaming,mappingpiracy
08-06-2013,NA,98.7767,3.9117,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,9.394509127,98.7002688,3.875304345,NA,Bandai V,NA,Anchored,mappingpiracy
09-06-2013,NA,103.9833,4.5,Boarded,"Off Keteh, Terengganu",MYS,MYS,57.21835699,103.4941512,4.336615302,NA,PU 2417,NA,Steaming,mappingpiracy
10-06-2013,NA,114.475,-3.705,Boarded,"Taboneo Anchorage, Indonesia",IDN,IDN,15.29850022,114.6110946,-3.683851821,NA,Anna-Barbara,NA,Anchored,mappingpiracy
12-06-2013,NA,104.127,1.26,Boarded,Singapore Straits,IDN,IDN,8.14233943,104.1157333,1.187241929,NA,Crest Jade I and Crest 285,NA,Steaming,mappingpiracy
12-06-2013,NA,117.2333,-1.0833,Boarded,"Senipah Tanker Anchorage, Off Balikpapan, Indonesia",IDN,IDN,13.63269479,117.1639104,-0.981703383,NA,Sentosa River,NA,Anchored,mappingpiracy
13-06-2013,NA,1.3,6.0167,Hijacked,"Lome Anchorage, Togo",TGO,TGO,13.3344701,1.271006707,6.133734442,NA,Adour,NA,Anchored,mappingpiracy
13-06-2013,NA,117.2217,-1.205,Boarded,"Muara Jawa Anchorage, Smarinda, Indonesia",IDN,IDN,19.69655557,117.0651962,-1.121840102,NA,CSK Brilliance,NA,Anchored,mappingpiracy
13-06-2013,NA,8.0333,4.0333,Boarded,"Approximately 30NM South of Kwa Ibo, Nigeria",NGA,NGA,56.24132538,7.97934004,4.53900788,NA,MDPL Continental One,NA,Steaming,mappingpiracy
13-06-2013,NA,103.6,1.1,Boarded,"Nipah Anchorage, Singapore Straits",IDN,IDN,19.80485669,103.4314071,1.042710679,NA,Name Withheld,NA,Anchored,mappingpiracy
15-06-2013,NA,114.4167,-3.6833,Attempted,"Taboneo Anchorage, Indonesia",IDN,IDN,18.8153294,114.5368758,-3.563409113,NA,Emerald Star,NA,Anchored,mappingpiracy
15-06-2013,NA,91.7833,22.15,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,3.776185135,91.81934655,22.15595124,NA,Golden Avenue,NA,steaming,mappingpiracy
16-06-2013,NA,106.9028,-6.037,Boarded,"Jakarta Cargo Anchorage, Indonesia",IDN,IDN,10.23163311,106.8377385,-6.102715753,NA,CMA CGM Kailas,NA,Anchored,mappingpiracy
17-06-2013,NA,113.8667,4.5167,Boarded,"Around 8NM WNW of Lutong, Sarawak, Malaysia",MYS,MYS,13.29079568,113.9694117,4.578517971,NA,King River,NA,Steaming,mappingpiracy
19-06-2013,NA,117.2,-1.1833,Boarded,"Muara Jawa Anchorage, Smarinda, Indonesia",IDN,IDN,16.47066395,117.0651962,-1.121840102,NA,Ocean Garnet,NA,Anchored,mappingpiracy
19-06-2013,NA,-13.955,9.2367,Boarded,"Around 25NM SW of Conakry, Guinea",GIN,GIN,39.22585931,-13.7224015,9.505804755,NA,Langenes,NA,Anchored,mappingpiracy
20-06-2013,NA,103.64,1.155,Boarded,"Nipah Transit Anchorage, Indonesia",SGP,IDN,16.72573047,103.6652938,1.304103908,NA,Senna Jumbo,NA,Anchored,mappingpiracy
27-06-2013,NA,106.8983,-6.02,Attempted,"Jakarta Tanker Anchorage, Indonesia",IDN,IDN,11.30044965,106.9990341,-6.003513279,NA,Stellar Lilac,NA,Anchored,mappingpiracy
30-06-2013,NA,70.2333,22.9667,Boarded,"Kandla Inner Anchorage, India",IND,IND,0.920973707,70.23194421,22.97492097,NA,APJ Jad,NA,Anchored,mappingpiracy
01-07-2013,NA,103.8689,1.2294,Boarded,Singapore Straits,SGP,SGP,5.130206239,103.8440861,1.268500067,NA,Svitzer Foxtrot,NA,Steaming,mappingpiracy
04-07-2013,NA,114.4217,-3.68,Boarded,"Taboneo Anchorage, Indonesia",IDN,IDN,18.16453419,114.5368758,-3.563409113,NA,Sanko Mercury,NA,Anchored,mappingpiracy
07-07-2013,NA,103.6167,1.1167,Boarded,"Nipah Anchorage, Indonesia",MYS,IDN,20.34040588,103.516368,1.270453192,NA,Afromax Rio,NA,Anchored,mappingpiracy
08-07-2013,NA,43.1,13.1667,Attempted,"Bab El Mandeb Straits, Red Sea",YEM,YEM,16.92177691,43.24887129,13.21271393,NA,Blue Eternity,NA,Steaming,mappingpiracy
10-07-2013,NA,104.3,3.0333,Boarded,"Around 12NM NNW of Pulau Tioman, Malaysia",MYS,MYS,20.63057088,104.1814071,2.889797268,NA,LG Asphalt I,NA,Steaming,mappingpiracy
11-07-2013,NA,103.6183,1.11,Boarded,"Nipah STS Anchorage Area, Indonesia",MYS,IDN,21.05897925,103.516368,1.270453192,NA,Guanabara,NA,Anchored,mappingpiracy
12-07-2013,NA,104.9667,3.2167,Boarded,"Around 35NM WNW of Anambas Island, South China Sea",IDN,IDN,82.10646837,105.6887313,3.059963283,NA,Crest Apache,NA,Steaming,mappingpiracy
14-07-2013,NA,8.85,-0.4833,Boarded,"Port Gentil, Gabon",GAB,GAB,17.58684953,8.750824415,-0.607110284,NA,Renovation,NA,Steaming,mappingpiracy
15-07-2013,NA,8.8575,-0.4415,Hijacked,"Off Gentil Port, Gabon",GAB,GAB,21.38525671,8.716563347,-0.572930597,NA,Cotton,NA,Steaming,mappingpiracy
16-07-2013,NA,43.0167,13.4667,Attempted,Red Sea,YEM,YEM,26.55644827,43.25424238,13.52655671,NA,Concord,NA,Steaming,mappingpiracy
16-07-2013,NA,1.6333,5.4833,Hijacked,"Around 46NM SSE of Lome, Togo",TGO,TGO,80.48908204,1.429535352,6.181952216,NA,Ocean Centurion,NA,Steaming,mappingpiracy
17-07-2013,NA,104.8667,1.1167,Boarded,"Around 7NM NxE of Pulau Mapur, Indonesia",IDN,IDN,11.09396037,104.8300887,1.02338288,NA,Name Withheld,NA,Steaming,mappingpiracy
18-07-2013,NA,1.2833,6.0833,Attempted,"Lome Anchorage, Togo",TGO,TGO,5.7409856,1.271006707,6.133734442,NA,Liberty Grace,NA,Anchored,mappingpiracy
21-07-2013,NA,106.7588,10.684,Boarded,"Nha Be Terminal, Vietnam",VNM,VNM,0.926538964,106.7672632,10.68431224,NA,Kirana Tritya,NA,Berthed,mappingpiracy
22-07-2013,NA,120.8752,14.6005,Boarded,"Manila North Port Anchorage, Philippines",PHL,PHL,8.194887164,120.9502059,14.61277904,NA,Helmuth Rambow,NA,Anchored,mappingpiracy
24-07-2013,NA,8.9333,4.2667,Boarded,"40NM SE of Port Harcourt, Nigeria",CMR,CMR,1.456741923,8.93628991,4.279527085,NA,Loulou,NA,Steaming,mappingpiracy
24-07-2013,NA,104.6167,1.2667,Boarded,"Around 3NM NE Tanjung Berakit, Indonesia",IDN,IDN,6.14348889,104.5869247,1.219916083,NA,Surya Wira 5,NA,Steaming,mappingpiracy
24-07-2013,NA,70.05,22.8,Boarded,"Kandla Inner Anchorage, India",IND,IND,11.72817732,69.99691817,22.8937849,NA,Bunga Lucerne,NA,Anchored,mappingpiracy
25-07-2013,NA,104.6833,1.3,Boarded,"Around 7NM NE of Tanjung Berakit, Indonesia",IDN,IDN,13.90899315,104.5869247,1.219916083,NA,Surya Wira 2,NA,Steaming,mappingpiracy
26-07-2013,NA,120.9167,14.55,Boarded,"Manila South Harbour Quarantine Anchorage, Philippines",PHL,PHL,6.479701916,120.9588322,14.59178295,NA,APL Los Angeles,NA,Anchored,mappingpiracy
27-07-2013,NA,93.2333,22.15,Boarded,"Chittagong Anchorage, Bangladesh",BGD,MMR,133.7973518,92.02930749,21.70490143,NA,Torm Loire,NA,Anchored,mappingpiracy
27-07-2013,NA,32.5432,29.9667,Boarded,"Suez Anchorage, Egypt",EGY,EGY,0.462087766,32.54273522,29.96255117,NA,Hong Kong Bridge,NA,Anchored,mappingpiracy
28-07-2013,NA,112.65,7.0833,Boarded,"Gresik Inner Anchorage, Indonesia",MYS,BRN,311.9174503,113.9758407,4.594712632,NA,Global Peace,NA,Anchored,mappingpiracy
29-07-2013,NA,104.1817,1.105,Boarded,"Tanjung Uban Anchorage, Indonesia",IDN,IDN,3.701343761,104.1517033,1.119452216,NA,Reference Point,NA,Anchored,mappingpiracy
30-07-2013,NA,6.0833,3.5167,Attempted,"Around 45NM South of Brass, Nigeria",NGA,NGA,83.60280494,6.112803582,4.272162177,NA,High Jupiter,NA,Steaming,mappingpiracy
31-07-2013,NA,-4.05,5.2167,Boarded,"Abidjan Anchorage, Ivory Coast",CIV,CIV,5.474039612,-4.048573371,5.266180731,NA,Athos,NA,Anchored,mappingpiracy
31-07-2013,NA,29.8267,31.1667,Boarded,"Berth No.49, Alexandria Port, Egypt",EGY,EGY,1.785357471,29.83838952,31.15412018,NA,Mary Schulte,NA,Berthed,mappingpiracy
02-08-2013,NA,103.6333,1.1,Boarded,"Nipah Anchorage, Indonesia",SGP,IDN,22.84791197,103.6652938,1.304103908,NA,Mare Nostrum,NA,Anchored,mappingpiracy
02-08-2013,NA,104.5,1.3833,Boarded,South China Sea,IDN,IDN,19.38485942,104.5756942,1.225409247,NA,Danai 6,NA,Steaming,mappingpiracy
04-08-2013,NA,91.6667,22.1833,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,13.77823723,91.77165775,22.26032136,NA,St. Michaelis,NA,Anchored,mappingpiracy
